time;PosX;PosY;v_x;v_y;Re;alpha;a
29110;301.012;1505.2;-0.0258554;0.0437691;98.5533;-0.5675310403873906;21.778235050114624
29120;300.754;1505.64;-0.0258651;0.0437654;98.545;-0.5674244586916537;21.767184736509154
29130;300.494;1506.07;-0.0258879;0.0437704;98.5563;-0.5673989759549887;21.755716724668908
29140;300.235;1506.51;-0.0259131;0.0437684;98.5519;-0.5670042959640336;21.745924212437846
29150;299.975;1506.95;-0.0259246;0.0437765;98.5701;-0.5669846863466954;21.735906157403264
29160;299.717;1507.39;-0.0259245;0.0437806;98.5793;-0.5666907078467867;21.724806351206965
29170;299.456;1507.83;-0.025948;0.0437821;98.5826;-0.5663402033809194;21.714416655447028
29180;299.197;1508.26;-0.025957;0.0437983;98.6192;-0.5659692901254072;21.707294269065656
29190;298.938;1508.7;-0.0259555;0.0437952;98.6122;-0.565537938047554;21.69506705775675
29200;298.678;1509.14;-0.0259625;0.04382;98.6679;-0.5651332253292038;21.68205813217881
29210;298.417;1509.58;-0.025978;0.0438198;98.6677;-0.5643906537183184;21.673716370711496
29220;298.159;1510.02;-0.0259558;0.0438343;98.7003;-0.5640570784037489;21.662683178676666
29230;297.899;1510.46;-0.0259559;0.0438497;98.7349;-0.5632519804173718;21.65198674515075
29240;297.638;1510.9;-0.025963;0.0438684;98.7771;-0.5627347712399252;21.641172770051494
29250;297.378;1511.33;-0.025954;0.0438781;98.7989;-0.5618576631063892;21.631432668323797
29260;297.119;1511.77;-0.0259461;0.0438879;98.821;-0.5611399948658079;21.622528882945247
29270;296.858;1512.21;-0.0259403;0.0439082;98.8665;-0.5603403694688012;21.611377733679028
29280;296.599;1512.65;-0.0259317;0.0439208;98.8949;-0.5593225812833659;21.600229613925627
29290;296.341;1513.09;-0.025907;0.0439413;98.9412;-0.5584796626938837;21.590502235561754
29300;296.081;1513.53;-0.0258925;0.043965;98.9944;-0.557445516431183;21.581324768375893
29310;295.822;1513.97;-0.0258797;0.0439913;99.0536;-0.5564558498870541;21.571445650261367
29320;295.563;1514.41;-0.0258569;0.0440135;99.1038;-0.5552854963215947;21.560128396266297
29330;295.304;1514.85;-0.0258312;0.044017;99.1116;-0.5542345981694932;21.55199626990332
29340;295.046;1515.29;-0.0258139;0.0440641;99.2177;-0.552934074442908;21.542629161251753
29350;294.788;1515.73;-0.0257868;0.0440798;99.2531;-0.551780099614273;21.530949957050993
29360;294.53;1516.18;-0.0257575;0.0441123;99.3261;-0.5505302224602511;21.52251052375654
29370;294.271;1516.62;-0.0257297;0.0441346;99.3765;-0.5492656110723673;21.514336207874344
29380;294.015;1517.06;-0.025699;0.0441754;99.4681;-0.5477785743584196;21.504098997970033
29390;293.757;1517.5;-0.0256561;0.0441934;99.5088;-0.5464114390886915;21.494375700760074
29400;293.501;1517.94;-0.0256205;0.0442248;99.5795;-0.5449726851522785;21.487631319354577
29410;293.245;1518.39;-0.0255787;0.0442578;99.6539;-0.5433607397144518;21.47884701645325
29420;292.988;1518.83;-0.0255465;0.0442933;99.7336;-0.5417396868880042;21.469875517044617
29430;292.735;1519.27;-0.0254872;0.0443432;99.8462;-0.5402262220964561;21.46066311512641
29440;292.479;1519.72;-0.0254476;0.0443648;99.8948;-0.5385573859049191;21.452063155084097
29450;292.225;1520.16;-0.0254018;0.0444065;99.9885;-0.5366367948299411;21.44436256517562
29460;291.97;1520.61;-0.0253444;0.0444407;100.066;-0.5350899151535276;21.436928403162874
29470;291.717;1521.05;-0.0252877;0.0444748;100.142;-0.5331768676854631;21.42924931662492
29480;291.463;1521.5;-0.0252386;0.0445155;100.234;-0.5314035253852925;21.422393794275784
29490;291.211;1521.94;-0.0251871;0.0445663;100.348;-0.5293862678305195;21.414792571680103
29500;290.96;1522.39;-0.0251157;0.0446144;100.457;-0.5275980938194906;21.406763691068385
29510;290.709;1522.83;-0.0250514;0.0446548;100.548;-0.525651023796657;21.39862637614737
29520;290.458;1523.28;-0.0249945;0.0446956;100.64;-0.5235574738507754;21.39325152362578
29530;290.209;1523.73;-0.0249225;0.044745;100.751;-0.5214189833560472;21.38629907232899
29540;289.961;1524.18;-0.0248363;0.0447694;100.806;-0.5192071944286571;21.38011182575078
29550;289.713;1524.63;-0.0247648;0.0448293;100.941;-0.5172186902010958;21.37443164580119
29560;289.463;1525.07;-0.0247104;0.044877;101.048;-0.5149095151185517;21.36885307487097
29570;289.217;1525.52;-0.0246254;0.0449359;101.181;-0.5127722438501217;21.361089479238675
29580;288.973;1525.97;-0.0245309;0.0449851;101.291;-0.5104606984592803;21.356742726440274
29590;288.726;1526.42;-0.0244562;0.0450291;101.391;-0.5081976991892276;21.35133140134216
29600;288.482;1526.88;-0.0243734;0.0450874;101.522;-0.5056913165541244;21.345031299240574
29610;288.238;1527.33;-0.024286;0.0451217;101.599;-0.5032924115666243;21.341044739905627
29620;287.998;1527.78;-0.0241823;0.0452006;101.777;-0.5009454483380424;21.336271589239356
29630;287.754;1528.23;-0.0240981;0.0452279;101.838;-0.4983495321230836;21.3325833254643
29640;287.514;1528.68;-0.0240076;0.0453042;102.01;-0.49579367567061583;21.32761037669269
29650;287.273;1529.14;-0.0239108;0.0453536;102.121;-0.49340532960232775;21.32281739383375
29660;287.036;1529.59;-0.0237972;0.0454043;102.235;-0.4907190305381516;21.31825419429158
29670;286.797;1530.05;-0.0237078;0.0454543;102.348;-0.48807103270490704;21.314056126855732
29680;286.56;1530.5;-0.0236145;0.0455175;102.49;-0.4852829652923788;21.312237975472826
29690;286.324;1530.96;-0.0234963;0.0455727;102.614;-0.4826934158096721;21.307662371512798
29700;286.091;1531.41;-0.0233733;0.0456361;102.757;-0.4799621579012683;21.30462321270506
29710;285.856;1531.87;-0.0232773;0.0456872;102.872;-0.4770926489708453;21.303263101694043
29720;285.625;1532.33;-0.0231593;0.0457483;103.01;-0.4742000957876254;21.297476362051974
29730;285.394;1532.79;-0.0230359;0.0457962;103.118;-0.4713081524880893;21.296200722055247
29740;285.164;1533.25;-0.0229182;0.0458803;103.307;-0.46858419419606;21.291621407963998
29750;284.935;1533.7;-0.0227982;0.045915;103.385;-0.4654545621723937;21.28954678646503
29760;284.707;1534.16;-0.0226759;0.0459818;103.536;-0.46250730842260973;21.288824294186174
29770;284.482;1534.62;-0.0225452;0.0460357;103.657;-0.4595283794033766;21.287169622927074
29780;284.257;1535.09;-0.0224116;0.0461041;103.811;-0.45646367591253467;21.284222552876734
29790;284.032;1535.55;-0.0222907;0.0461567;103.929;-0.45332014334655;21.283538252617873
29800;283.81;1536.01;-0.0221592;0.0462156;104.062;-0.45025291833525183;21.281720170636433
29810;283.59;1536.47;-0.0220108;0.0462737;104.193;-0.44713254170050104;21.27998111076154
29820;283.369;1536.94;-0.0218876;0.0463386;104.339;-0.4438217185880202;21.27873970120062
29830;283.151;1537.4;-0.0217452;0.0464042;104.487;-0.4406393515686065;21.278561363078463
29840;282.933;1537.86;-0.0216124;0.0464606;104.614;-0.43737677544988834;21.278253406052936
29850;282.719;1538.33;-0.0214597;0.0465223;104.753;-0.434159774085388;21.277537595763164
29860;282.505;1538.8;-0.0213129;0.0465857;104.895;-0.43076193811397734;21.27549676162016
29870;282.292;1539.26;-0.0211663;0.0466467;105.033;-0.42729121273744275;21.27649683132112
29880;282.081;1539.73;-0.0210199;0.0467132;105.182;-0.42407652270568696;21.274698575662807
29890;281.872;1540.2;-0.0208652;0.0467668;105.303;-0.42044983576371436;21.274987659756576
29900;281.663;1540.67;-0.0207142;0.0468431;105.475;-0.4171631164852765;21.273543997898322
29910;281.457;1541.14;-0.0205572;0.0469135;105.633;-0.413548492363364;21.27568708011152
29920;281.253;1541.6;-0.0203885;0.0469661;105.752;-0.41009537356510917;21.275413466258513
29930;281.05;1542.08;-0.0202256;0.047027;105.889;-0.40645295901493816;21.276914696144672
29940;280.847;1542.55;-0.0200728;0.0470922;106.036;-0.40288428344803223;21.275612242333708
29950;280.648;1543.02;-0.0198997;0.0471726;106.217;-0.3992506012060414;21.27492532335335
29960;280.449;1543.49;-0.0197361;0.0472231;106.331;-0.3956632610866444;21.275515754230423
29970;280.252;1543.96;-0.0195717;0.0472967;106.496;-0.3918908335651606;21.276207516729315
29980;280.057;1544.44;-0.0194034;0.0473507;106.618;-0.38811874713240446;21.277971096501645
29990;279.864;1544.91;-0.0192296;0.0474314;106.8;-0.38437522034069993;21.27897799612954
30000;279.674;1545.39;-0.0190367;0.0474849;106.92;-0.3807415178880319;21.27973226195656
30010;279.483;1545.86;-0.0188717;0.0475536;107.075;-0.3768175175689288;21.281135256634578
30020;279.294;1546.34;-0.0186993;0.0476226;107.23;-0.3730527302825797;21.279436805127013
30030;279.109;1546.81;-0.0185144;0.0476754;107.349;-0.3689331411560224;21.28314475933454
30040;278.926;1547.29;-0.0183174;0.0477441;107.504;-0.36528263402441197;21.282974063736344
30050;278.743;1547.77;-0.0181379;0.0478057;107.642;-0.3612029762340155;21.285197116531656
30060;278.561;1548.25;-0.017965;0.047867;107.781;-0.35732319601778095;21.286382362596314
30070;278.383;1548.73;-0.017773;0.0479305;107.923;-0.35326676747263547;21.289642529559124
30080;278.205;1549.21;-0.0175875;0.0479958;108.071;-0.3493516537060491;21.289092612278203
30090;278.031;1549.69;-0.0173988;0.0480608;108.217;-0.34514456118484577;21.291387742193088
30100;277.858;1550.17;-0.0172005;0.0481226;108.356;-0.3411070262167374;21.29183467830388
30110;277.687;1550.65;-0.0170038;0.0481731;108.47;-0.33696105807206833;21.295285507445783
30120;277.517;1551.13;-0.0168189;0.0482305;108.599;-0.332741361117931;21.29675651060296
30130;277.35;1551.62;-0.0166229;0.0482895;108.732;-0.3285147336237553;21.298003064760625
30140;277.185;1552.1;-0.0164152;0.048349;108.866;-0.3243943864536908;21.299658503135753
30150;277.023;1552.59;-0.0162094;0.0484235;109.034;-0.32018515873333186;21.29855293028141
30160;276.86;1553.07;-0.0160151;0.0484715;109.142;-0.3158656371232197;21.302793130427865
30170;276.701;1553.56;-0.0158139;0.0485372;109.29;-0.31164105109876417;21.305703598029567
30180;276.544;1554.04;-0.0156004;0.0485883;109.405;-0.3072609899472675;21.30807245509557
30190;276.389;1554.53;-0.0153878;0.048638;109.516;-0.3029656910994809;21.310381177202952
30200;276.237;1555.02;-0.0151786;0.0487121;109.683;-0.29860751581590106;21.310164001569035
30210;276.086;1555.5;-0.0149705;0.0487556;109.781;-0.294037408989063;21.3127087250564
30220;275.937;1555.99;-0.0147574;0.0488298;109.948;-0.2898215940708331;21.31311406393249
30230;275.789;1556.48;-0.0145606;0.0488699;110.039;-0.2851657070648941;21.316344303564044
30240;275.645;1556.97;-0.0143392;0.0489361;110.188;-0.2807047785415461;21.317496288967604
30250;275.503;1557.46;-0.014116;0.0489773;110.281;-0.2762530804979575;21.321371739897614
30260;275.363;1557.95;-0.0139002;0.0490442;110.431;-0.27173143669208166;21.32279980315086
30270;275.226;1558.44;-0.0136805;0.0490952;110.546;-0.2671506569825528;21.323584378176797
30280;275.089;1558.93;-0.0134765;0.0491448;110.658;-0.2623761502249967;21.32690384198269
30290;274.955;1559.42;-0.0132614;0.0492067;110.797;-0.2580004955852401;21.328607311481882
30300;274.824;1559.92;-0.0130357;0.0492453;110.884;-0.2531677090075263;21.33210795686309
30310;274.693;1560.41;-0.0128278;0.0493156;111.042;-0.24869566858830902;21.332563858654524
30320;274.567;1560.9;-0.0126055;0.0493666;111.157;-0.24383513763666428;21.334817294172638
30330;274.443;1561.4;-0.012377;0.0494146;111.265;-0.2392816802116322;21.335443366253806
30340;274.32;1561.89;-0.0121576;0.0494667;111.382;-0.23438701949231236;21.3385537483623
30350;274.199;1562.39;-0.011937;0.0495167;111.495;-0.22977397687555315;21.34092004838626
30360;274.081;1562.88;-0.0117051;0.0495561;111.584;-0.22491980818667678;21.344136918326363
30370;273.964;1563.38;-0.0114966;0.0496068;111.698;-0.22005072713412283;21.345693743755852
30380;273.85;1563.88;-0.011269;0.049664;111.827;-0.2151883320235053;21.348677144247482
30390;273.739;1564.37;-0.0110462;0.0496982;111.904;-0.2103269793191549;21.349353484524652
30400;273.63;1564.87;-0.0108062;0.0497557;112.033;-0.2055362462455646;21.35266270137906
30410;273.523;1565.37;-0.0105861;0.0497806;112.089;-0.2004964361810154;21.354093231742013
30420;273.419;1565.87;-0.0103518;0.049849;112.243;-0.19564038609782425;21.356350880137335
30430;273.316;1566.37;-0.0101252;0.049875;112.302;-0.19065168931208487;21.35722384569027
30440;273.215;1566.87;-0.00990011;0.0499321;112.43;-0.1857363025222008;21.361973183179046
30450;273.118;1567.37;-0.009669;0.0499624;112.499;-0.18067588579548755;21.362493814797983
30460;273.023;1567.87;-0.00942789;0.050005;112.595;-0.1757506098691003;21.36524601846638
30470;272.93;1568.37;-0.00919988;0.0500364;112.665;-0.1706516462930281;21.366124314931888
30480;272.839;1568.87;-0.00895853;0.0500837;112.772;-0.16567371795169128;21.37021666463047
30490;272.751;1569.37;-0.00872475;0.050125;112.865;-0.16065364881029348;21.3693268353781
30500;272.664;1569.87;-0.00849714;0.0501506;112.922;-0.15551636149891446;21.373754282103846
30510;272.581;1570.37;-0.00825379;0.0501958;113.024;-0.15046230635112684;21.374511705141927
30520;272.498;1570.88;-0.00802559;0.0502067;113.049;-0.1452372852110963;21.380231875503014
30530;272.42;1571.38;-0.00779105;0.0502616;113.172;-0.14023388316341096;21.37843960937529
30540;272.343;1571.88;-0.00755232;0.0502753;113.203;-0.1350147796634037;21.384662211403285
30550;272.268;1572.39;-0.0073267;0.0503297;113.326;-0.1299322438219666;21.38333924707006
30560;272.196;1572.89;-0.00708426;0.050347;113.365;-0.124697666990354;21.388094097281858
30570;272.126;1573.39;-0.00685306;0.0503894;113.46;-0.11960339883276093;21.388701034284246
30580;272.059;1573.9;-0.00661175;0.0504085;113.503;-0.11432588741648135;21.391714270451224
30590;271.995;1574.4;-0.00636442;0.0504492;113.595;-0.10924968030327639;21.39400478847757
30600;271.931;1574.91;-0.00613587;0.0504691;113.64;-0.10391333590865165;21.396259347994935
30610;271.871;1575.41;-0.00589723;0.0505066;113.724;-0.0986630117017264;21.398731803583267
30620;271.814;1575.92;-0.00565893;0.0505237;113.763;-0.0933870673236006;21.40035059844253
30630;271.759;1576.42;-0.00541527;0.0505416;113.803;-0.08819100820966388;21.403998419849096
30640;271.707;1576.93;-0.00516864;0.050568;113.862;-0.08293942911959434;21.405517043508432
30650;271.655;1577.44;-0.00493838;0.0505937;113.92;-0.07752823634338983;21.409604484985366
30660;271.608;1577.94;-0.00469284;0.0506193;113.978;-0.0722463805137201;21.409692364339808
30670;271.563;1578.45;-0.00444482;0.0506226;113.985;-0.067044069586526;21.415187599000383
30680;271.518;1578.96;-0.0042179;0.0506459;114.038;-0.06164965835834174;21.416737825250365
30690;271.478;1579.46;-0.00397275;0.0506489;114.044;-0.056313172094365684;21.422534726515266
30700;271.439;1579.97;-0.00373473;0.0506869;114.13;-0.05108150275338841;21.42195709035839
30710;271.403;1580.48;-0.00349762;0.0506833;114.122;-0.045569983043535;21.430110888219865
30720;271.369;1580.99;-0.00325606;0.0507209;114.206;-0.04043288005225557;21.428637682288254
30730;271.338;1581.49;-0.00301;0.0507168;114.197;-0.0348980206077754;21.43427182027211
30740;271.308;1582;-0.00277369;0.0507541;114.281;-0.029744604295143435;21.435557375259794
30750;271.283;1582.51;-0.00252759;0.0507518;114.276;-0.024172208369654915;21.44068495854379
30760;271.258;1583.02;-0.00228743;0.0507892;114.36;-0.018917169943836784;21.441657708973985
30770;271.236;1583.52;-0.00204752;0.0507848;114.35;-0.013497362998942084;21.44900943475459
30780;271.218;1584.03;-0.00179892;0.050803;114.391;-0.008230739198065318;21.44765180081203
30790;271.2;1584.54;-0.00156277;0.0508153;114.419;-0.0028616302395585115;21.455532974151097
30800;271.186;1585.05;-0.00132447;0.0508371;114.468;0.0025321845308278346;21.45384141243492
30810;271.174;1585.56;-0.00107758;0.0508355;114.465;0.007833054031610682;21.46289334615879
30820;271.165;1586.07;-844195e-9;0.0508414;114.478;0.01334954072685091;21.46291426392441
30830;271.158;1586.58;-591126e-9;0.0508504;114.498;0.018570902191352726;21.46921440664778
30840;271.153;1587.09;-35085e-8;0.0508632;114.527;0.024046379427595833;21.471208458854672
30850;271.151;1587.6;-115934e-9;0.050865;114.531;0.02943123135961045;21.477654532530092
30860;271.151;1588.1;131842e-9;0.0508697;114.542;0.03467526818241491;21.479649351936317
30870;271.153;1588.61;360296e-9;0.0508519;114.502;0.040133860843248416;21.48785699194927
30880;271.159;1589.12;610161e-9;0.0508743;114.552;0.04531157219854917;21.486785073171326
30890;271.166;1589.63;843313e-9;0.0508525;114.503;0.0507062335044874;21.49622653741091
30900;271.176;1590.14;0.00108665;0.0508725;114.548;0.05603796864323608;21.49513963618017
30910;271.187;1590.65;0.00131701;0.0508509;114.499;0.061419023819091395;21.50508136539594
30920;271.202;1591.16;0.00155747;0.0508474;114.491;0.06679402479588412;21.506566448815153
30930;271.22;1591.67;0.00180151;0.0508323;114.457;0.07202199548262472;21.51585321878099
30940;271.239;1592.18;0.00203742;0.050837;114.468;0.07740764505161353;21.515084447125865
30950;271.26;1592.68;0.00227703;0.0508091;114.405;0.08247725485596955;21.52508530045553
30960;271.284;1593.19;0.00250925;0.0508131;114.414;0.08788444839305891;21.524661961155616
30970;271.312;1593.7;0.00275759;0.0507929;114.369;0.09305004752030346;21.534760016489262
30980;271.339;1594.21;0.0029843;0.0507938;114.371;0.09847531383269292;21.53476328336583
30990;271.37;1594.72;0.00322455;0.0507721;114.322;0.103581325932877;21.543703077170377
31000;271.404;1595.23;0.0034651;0.0507664;114.309;0.10890333640958764;21.54576678234855
31010;271.441;1595.73;0.00370579;0.0507529;114.279;0.11414437980150088;21.55420390276718
31020;271.477;1596.24;0.00393183;0.0507292;114.225;0.11934004183149378;21.55774034007896
31030;271.519;1596.75;0.00417584;0.0507012;114.162;0.12446005063934668;21.565771501355833
31040;271.562;1597.26;0.00441588;0.0506794;114.113;0.12963841900229564;21.56993211085682
31050;271.606;1597.76;0.00464105;0.0506649;114.08;0.13481637052337142;21.578449267276802
31060;271.656;1598.27;0.00489087;0.0506447;114.035;0.13997013210081705;21.58206527410755
31070;271.705;1598.78;0.00512379;0.0506266;113.994;0.14503114114615515;21.589053122930576
31080;271.759;1599.28;0.00537079;0.0506011;113.937;0.15012082135314914;21.594530025077134
31090;271.813;1599.79;0.00560461;0.0505811;113.892;0.15530174557334264;21.602019537687994
31100;271.872;1600.29;0.00585012;0.0505278;113.772;0.16019406808129039;21.60853137146904
31110;271.93;1600.8;0.00607432;0.05053;113.777;0.16530173743075466;21.612528784720357
31120;271.994;1601.31;0.00632468;0.050479;113.662;0.17023418633571424;21.61923482009822
